src_port,dst_port,protocol,ip_version,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label
0,0,1,4,4549.797,14,1176,4210.247,8,672,4323.341,6,504,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,308.81,1033.35,4033.611,2.55,601.462,1401.36,4033.611,0.46,21.645,24.968,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,81182.441,7,588,0.012,1,84,11258.151,6,504,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.012,1608.307,3922.131,11215.52,0.0,0.0,0.0,0.0,1.153,8.524,4.185,13.853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32828,8080,6,4,70504.859,3,180,0.012,1,60,1308.892,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.012,436.297,616.121,1307.624,0.0,0.0,0.0,0.0,1.257,1.257,0.0,1.257,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
0,0,1,4,68580.082,2,168,0.015,1,84,193.744,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.015,96.872,96.857,193.729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,35606,6,4,63635.161,2,120,29.713,1,60,0.006,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.006,14.856,14.851,29.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,4,38061.5,11,924,347.745,2,168,1159.74,9,756,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.024,105.431,129.187,347.72,347.72,347.72,0.0,347.72,1.901,85.904,117.443,305.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,36704.534,4,448,4.844,4,448,0,0,0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.012,1.211,0.717,1.873,1.339,1.611,0.218,1.873,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,28474.341,6,504,13.334,2,168,543.07,4,336,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,90.512,83.062,243.824,13.322,13.322,0.0,13.322,45.816,95.304,34.993,120.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,25195.727,4,336,0.022,1,84,19554.392,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.022,4888.598,8465.681,19551.588,0.0,0.0,0.0,0.0,1.275,1.391,0.115,1.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40152,8080,6,4,23224.045,4,240,0,0,0,1.925,4,240,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.091,0.481,0.379,1.109,0.0,0.0,0.0,0.0,0.35,0.611,0.352,1.109,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0
0,0,1,4,20881.58,14,1176,26.619,7,588,66.0,7,588,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,4.714,4.998,19.174,1.354,4.434,3.999,12.204,2.539,3.368,1.373,6.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54710,8080,6,4,17205.418,3,180,0.027,1,60,16300.251,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.027,5433.417,7676.574,16289.731,0.0,0.0,0.0,0.0,10.493,10.493,0.0,10.493,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
0,0,1,4,14594.056,14,1176,4210.247,8,672,4323.341,6,504,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,308.81,1033.35,4033.611,2.55,601.462,1401.36,4033.611,0.46,21.645,24.968,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,35476,6,4,68743.052,2,3000,0,0,0,32.341,2,3000,1500.0,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,1500.0,0.009,16.171,16.162,32.332,0.0,0.0,0.0,0.0,32.332,32.332,0.0,32.332,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
0,0,1,4,68715.808,2,1152,0,0,0,13.877,2,1152,576.0,576.0,0.0,576.0,0.0,0.0,0.0,0.0,576.0,576.0,0.0,576.0,0.01,6.939,6.929,13.868,0.0,0.0,0.0,0.0,13.868,13.868,0.0,13.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48376,8080,6,4,67367.793,2,120,0.01,1,60,2365.288,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.01,1182.644,1182.634,2365.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,4,60855.216,4,336,2.954,2,168,63.798,2,168,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,15.949,25.367,59.848,2.944,2.944,0.0,2.944,0.996,0.996,0.0,0.996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,48110.406,11,924,347.745,2,168,1159.74,9,756,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.024,105.431,129.187,347.72,347.72,347.72,0.0,347.72,1.901,85.904,117.443,305.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,46778.008,4,448,4.844,4,448,0,0,0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.012,1.211,0.717,1.873,1.339,1.611,0.218,1.873,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,38546.609,6,504,13.334,2,168,543.07,4,336,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,90.512,83.062,243.824,13.322,13.322,0.0,13.322,45.816,95.304,34.993,120.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,35266.83,4,336,0.022,1,84,19554.392,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.022,4888.598,8465.681,19551.588,0.0,0.0,0.0,0.0,1.275,1.391,0.115,1.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40152,8080,6,4,33293.495,4,240,0,0,0,1.925,4,240,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.091,0.481,0.379,1.109,0.0,0.0,0.0,0.0,0.35,0.611,0.352,1.109,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0
0,0,1,4,30950.054,14,1176,26.619,7,588,66.0,7,588,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,4.714,4.998,19.174,1.354,4.434,3.999,12.204,2.539,3.368,1.373,6.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54710,8080,6,4,27274.472,3,180,0.027,1,60,16300.251,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.027,5433.417,7676.574,16289.731,0.0,0.0,0.0,0.0,10.493,10.493,0.0,10.493,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
0,0,1,4,24663.227,14,1176,4210.247,8,672,4323.341,6,504,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,308.81,1033.35,4033.611,2.55,601.462,1401.36,4033.611,0.46,21.645,24.968,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,9172.833,1,84,0,0,0,0.009,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,55266,6,4,3434.983,1,60,0,0,0,0.011,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
48818,5201,6,4,2309.446,1,60,0.017,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.017,0.017,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,2298.634,5,420,1155.255,2,168,1138.977,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.004,231.051,452.324,1135.678,8.118,8.118,0.0,8.118,3.295,569.487,566.191,1135.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,58167.419,11,924,347.745,2,168,1159.74,9,756,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.024,105.431,129.187,347.72,347.72,347.72,0.0,347.72,1.901,85.904,117.443,305.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,56811.438,4,448,4.844,4,448,0,0,0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.012,1.211,0.717,1.873,1.339,1.611,0.218,1.873,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,48583.194,6,504,13.334,2,168,543.07,4,336,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,90.512,83.062,243.824,13.322,13.322,0.0,13.322,45.816,95.304,34.993,120.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,45304.979,4,336,0.022,1,84,19554.392,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.022,4888.598,8465.681,19551.588,0.0,0.0,0.0,0.0,1.275,1.391,0.115,1.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40152,8080,6,4,43333.897,4,240,0,0,0,1.925,4,240,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.091,0.481,0.379,1.109,0.0,0.0,0.0,0.0,0.35,0.611,0.352,1.109,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1
0,0,1,4,40990.601,14,1176,26.619,7,588,66.0,7,588,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,4.714,4.998,19.174,1.354,4.434,3.999,12.204,2.539,3.368,1.373,6.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54710,8080,6,4,37314.014,3,180,0.027,1,60,16300.251,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.027,5433.417,7676.574,16289.731,0.0,0.0,0.0,0.0,10.493,10.493,0.0,10.493,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
0,0,1,4,34703.344,14,1176,4210.247,8,672,4323.341,6,504,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,308.81,1033.35,4033.611,2.55,601.462,1401.36,4033.611,0.46,21.645,24.968,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,19212.561,1,84,0,0,0,0.009,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8080,55266,6,4,13470.802,1,60,0,0,0,0.011,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48818,5201,6,4,12343.057,1,60,0.017,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.017,0.017,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,12331.737,7,588,2830.953,4,336,1138.977,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.004,404.422,648.944,1674.182,1.515,561.272,786.951,1674.182,3.295,569.487,566.191,1135.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,1244.407,2,168,0.01,1,84,12.079,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,6.04,6.03,12.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,357.088,6,504,3.19,3,252,24.999,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,4.167,5.312,15.707,0.661,1.59,0.929,2.52,2.237,3.051,0.814,3.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,58599.086,6,504,13.334,2,168,543.07,4,336,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,90.512,83.062,243.824,13.322,13.322,0.0,13.322,45.816,95.304,34.993,120.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,55323.448,4,336,0.022,1,84,19554.392,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.022,4888.598,8465.681,19551.588,0.0,0.0,0.0,0.0,1.275,1.391,0.115,1.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40152,8080,6,4,53350.416,4,240,0,0,0,1.925,4,240,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.091,0.481,0.379,1.109,0.0,0.0,0.0,0.0,0.35,0.611,0.352,1.109,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,1
0,0,1,4,51007.472,14,1176,26.619,7,588,66.0,7,588,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,4.714,4.998,19.174,1.354,4.434,3.999,12.204,2.539,3.368,1.373,6.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54710,8080,6,4,47331.001,3,180,0.027,1,60,16300.251,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.027,5433.417,7676.574,16289.731,0.0,0.0,0.0,0.0,10.493,10.493,0.0,10.493,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
0,0,1,4,44719.842,14,1176,4210.247,8,672,4323.341,6,504,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,308.81,1033.35,4033.611,2.55,601.462,1401.36,4033.611,0.46,21.645,24.968,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,29229.664,1,84,0,0,0,0.009,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8080,55266,6,4,23488.099,1,60,0,0,0,0.011,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48818,5201,6,4,22360.638,1,60,0.017,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.017,0.017,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,22349.634,7,588,2830.953,4,336,1138.977,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.004,404.422,648.944,1674.182,1.515,561.272,786.951,1674.182,3.295,569.487,566.191,1135.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,11262.791,2,168,0.01,1,84,12.079,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,6.04,6.03,12.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,10375.839,6,504,3.19,3,252,24.999,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,4.167,5.312,15.707,0.661,1.59,0.929,2.52,2.237,3.051,0.814,3.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,4192.615,20,1680,10.25,10,840,91.207,10,840,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.008,4.56,13.979,65.274,0.574,1.138,0.492,2.122,0.886,1.743,1.583,5.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,282.645,8,672,0,0,0,8.495,8,672,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.008,1.062,0.861,3.097,0.0,0.0,0.0,0.0,0.56,1.212,0.816,3.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,68202.623,11,924,347.745,2,168,1159.74,9,756,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.024,105.431,129.187,347.72,347.72,347.72,0.0,347.72,1.901,85.904,117.443,305.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,66843.039,4,448,4.844,4,448,0,0,0,112.0,112.0,0.0,112.0,112.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.012,1.211,0.717,1.873,1.339,1.611,0.218,1.873,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,65347.317,4,336,0.022,1,84,19554.392,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.022,4888.598,8465.681,19551.588,0.0,0.0,0.0,0.0,1.275,1.391,0.115,1.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54710,8080,6,4,57357.81,3,180,0.027,1,60,16300.251,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.027,5433.417,7676.574,16289.731,0.0,0.0,0.0,0.0,10.493,10.493,0.0,10.493,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
0,0,1,4,54746.649,14,1176,4210.247,8,672,4323.341,6,504,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,308.81,1033.35,4033.611,2.55,601.462,1401.36,4033.611,0.46,21.645,24.968,67.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,39256.294,1,84,0,0,0,0.009,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8080,55266,6,4,33514.687,1,60,0,0,0,0.011,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.011,0.011,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
48818,5201,6,4,32387.334,1,60,0.017,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.017,0.017,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,32376.305,7,588,2830.953,4,336,1138.977,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.004,404.422,648.944,1674.182,1.515,561.272,786.951,1674.182,3.295,569.487,566.191,1135.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,21289.327,2,168,0.01,1,84,12.079,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.01,6.04,6.03,12.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,20402.349,6,504,3.19,3,252,24.999,3,252,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.009,4.167,5.312,15.707,0.661,1.59,0.929,2.52,2.237,3.051,0.814,3.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,14219.226,20,1680,10.25,10,840,91.207,10,840,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.008,4.56,13.979,65.274,0.574,1.138,0.492,2.122,0.886,1.743,1.583,5.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,10309.154,16,1344,6516.942,8,672,8.495,8,672,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.008,407.309,1573.179,6500.203,0.849,1.178,0.365,1.786,0.56,1.212,0.816,3.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57308,8080,6,4,9471.357,2,120,0.015,1,60,6322.183,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.015,3161.091,3161.077,6322.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,4,4220.667,1,84,0.005,1,84,0,0,0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,68638.218,6,504,13.334,2,168,543.07,4,336,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.011,90.512,83.062,243.824,13.322,13.322,0.0,13.322,45.816,95.304,34.993,120.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
