timestamp,datapath_id,src_ip,dst_ip,src_mac,dst_mac,ip_proto,src_port,dst_port,packet_count,byte_count,duration_sec,packet_rate,byte_rate,arp_reply_count,gratuitous_arp,ip_mac_changes,packet_in_rate,active_flow_count,label
1773775647.2945,42066486502464,10.0.0.5,10.0.0.13,00:00:00:00:00:04,00:00:00:00:00:0c,1,0,0,4,392,0.0605,66.0929,6477.1027,0,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.13,10.0.0.5,00:00:00:00:00:0c,00:00:00:00:00:04,1,0,0,5,490,0.026,192.6432,18879.03,0,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.4,10.0.0.8,00:00:00:00:00:03,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.8,10.0.0.4,00:00:00:00:00:07,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.6,10.0.0.2,00:00:00:00:00:05,00:00:00:00:00:01,6,52482,5201,1,74,0.001,1000.0,74000.0,1,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.2,10.0.0.6,00:00:00:00:00:01,00:00:00:00:00:05,6,5201,52482,1,54,0.001,1000.0,54000.0,0,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.12,10.0.0.4,00:00:00:00:00:0b,00:00:00:00:00:03,1,0,0,2,196,0.0055,361.0799,35385.8292,0,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.4,10.0.0.12,00:00:00:00:00:03,00:00:00:00:00:0b,1,0,0,2,196,0.0027,741.1741,72635.0578,1,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.11,10.0.0.16,00:00:00:00:00:0a,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.16,10.0.0.11,00:00:00:00:00:0f,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.11,10.0.0.4,00:00:00:00:00:0a,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.4,10.0.0.11,00:00:00:00:00:03,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.6,10.0.0.10,00:00:00:00:00:05,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.10,10.0.0.6,00:00:00:00:00:09,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.11,10.0.0.14,00:00:00:00:00:0a,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.14,10.0.0.11,00:00:00:00:00:0d,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.17,10.0.0.13,00:00:00:00:00:10,00:00:00:00:00:0c,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.13,10.0.0.17,00:00:00:00:00:0c,00:00:00:00:00:10,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.9,10.0.0.11,00:00:00:00:00:08,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.1999,32,0
1773775647.2945,42066486502464,10.0.0.11,10.0.0.9,00:00:00:00:00:0a,00:00:00:00:00:08,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.1999,32,0
1773775657.2981,42066486502464,10.0.0.16,10.0.0.2,00:00:00:00:00:0f,00:00:00:00:00:01,6,59710,5201,1,74,0.001,1000.0,74000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.2,10.0.0.16,00:00:00:00:00:01,00:00:00:00:00:0f,6,5201,59710,1,54,0.001,1000.0,54000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.15,10.0.0.11,00:00:00:00:00:0e,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.11,10.0.0.15,00:00:00:00:00:0a,00:00:00:00:00:0e,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.14,10.0.0.4,00:00:00:00:00:0d,00:00:00:00:00:03,1,0,0,7,686,0.1269,55.1693,5406.595,2,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.8,10.0.0.10,00:00:00:00:00:07,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.4,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0d,1,0,0,7,686,0.1704,41.0714,4024.996,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.5,10.0.0.7,00:00:00:00:00:04,00:00:00:00:00:06,1,0,0,3,294,0.0228,131.4376,12880.881,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.10,10.0.0.8,00:00:00:00:00:09,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.7,10.0.0.5,00:00:00:00:00:06,00:00:00:00:00:04,1,0,0,4,392,0.009,444.5355,43564.4834,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.5,10.0.0.13,00:00:00:00:00:04,00:00:00:00:00:0c,1,0,0,4,392,0.0605,66.0929,6477.1027,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.13,10.0.0.5,00:00:00:00:00:0c,00:00:00:00:00:04,1,0,0,5,490,0.026,192.6432,18879.03,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.4,10.0.0.8,00:00:00:00:00:03,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.8,10.0.0.4,00:00:00:00:00:07,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.6,10.0.0.2,00:00:00:00:00:05,00:00:00:00:00:01,6,52482,5201,1,74,0.001,1000.0,74000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.2,10.0.0.6,00:00:00:00:00:01,00:00:00:00:00:05,6,5201,52482,1,54,0.001,1000.0,54000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.12,10.0.0.4,00:00:00:00:00:0b,00:00:00:00:00:03,1,0,0,2,196,0.0055,361.0799,35385.8292,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.4,10.0.0.12,00:00:00:00:00:03,00:00:00:00:00:0b,1,0,0,2,196,0.0027,741.1741,72635.0578,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.11,10.0.0.16,00:00:00:00:00:0a,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.16,10.0.0.11,00:00:00:00:00:0f,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.11,10.0.0.4,00:00:00:00:00:0a,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.4,10.0.0.11,00:00:00:00:00:03,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.6,10.0.0.10,00:00:00:00:00:05,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.10,10.0.0.6,00:00:00:00:00:09,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.11,10.0.0.14,00:00:00:00:00:0a,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.14,10.0.0.11,00:00:00:00:00:0d,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,2,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.15,10.0.0.2,00:00:00:00:00:0e,00:00:00:00:00:01,6,60598,5201,1,74,0.001,1000.0,74000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.2,10.0.0.15,00:00:00:00:00:01,00:00:00:00:00:0e,6,5201,60598,1,54,0.001,1000.0,54000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.14,10.0.0.6,00:00:00:00:00:0d,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,2,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.6,10.0.0.14,00:00:00:00:00:05,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.14,10.0.0.7,00:00:00:00:00:0d,00:00:00:00:00:06,1,0,0,1,98,0.001,1000.0,98000.0,2,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.7,10.0.0.14,00:00:00:00:00:06,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.3,10.0.0.14,00:00:00:00:00:02,00:00:00:00:00:0d,1,0,0,2,196,35.61,0.0562,5.5041,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.14,10.0.0.3,00:00:00:00:00:0d,00:00:00:00:00:02,1,0,0,2,196,35.5468,0.0563,5.5139,2,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.14,10.0.0.10,00:00:00:00:00:0d,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,2,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.10,10.0.0.14,00:00:00:00:00:09,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.7,10.0.0.2,00:00:00:00:00:06,00:00:00:00:00:01,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.5998,32,0
1773775657.2981,42066486502464,10.0.0.2,10.0.0.7,00:00:00:00:00:01,00:00:00:00:00:06,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.5998,32,0
1773775667.3397,42066486502464,10.0.0.8,10.0.0.10,00:00:00:00:00:07,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.4,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0d,1,0,0,7,686,0.1704,41.0714,4024.996,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.5,10.0.0.7,00:00:00:00:00:04,00:00:00:00:00:06,1,0,0,3,294,0.0228,131.4376,12880.881,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.10,10.0.0.8,00:00:00:00:00:09,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.7,10.0.0.5,00:00:00:00:00:06,00:00:00:00:00:04,1,0,0,4,392,0.009,444.5355,43564.4834,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.5,10.0.0.13,00:00:00:00:00:04,00:00:00:00:00:0c,1,0,0,4,392,0.0605,66.0929,6477.1027,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.13,10.0.0.5,00:00:00:00:00:0c,00:00:00:00:00:04,1,0,0,5,490,0.026,192.6432,18879.03,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.4,10.0.0.8,00:00:00:00:00:03,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.8,10.0.0.4,00:00:00:00:00:07,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.6,10.0.0.2,00:00:00:00:00:05,00:00:00:00:00:01,6,52482,5201,1,74,0.001,1000.0,74000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.2,10.0.0.6,00:00:00:00:00:01,00:00:00:00:00:05,6,5201,52482,1,54,0.001,1000.0,54000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.12,10.0.0.4,00:00:00:00:00:0b,00:00:00:00:00:03,1,0,0,2,196,0.0055,361.0799,35385.8292,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.4,10.0.0.12,00:00:00:00:00:03,00:00:00:00:00:0b,1,0,0,2,196,0.0027,741.1741,72635.0578,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.11,10.0.0.16,00:00:00:00:00:0a,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.16,10.0.0.11,00:00:00:00:00:0f,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.11,10.0.0.4,00:00:00:00:00:0a,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.4,10.0.0.11,00:00:00:00:00:03,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.6,10.0.0.10,00:00:00:00:00:05,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.10,10.0.0.6,00:00:00:00:00:09,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.11,10.0.0.14,00:00:00:00:00:0a,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.14,10.0.0.11,00:00:00:00:00:0d,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.15,10.0.0.2,00:00:00:00:00:0e,00:00:00:00:00:01,6,60598,5201,1,74,0.001,1000.0,74000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.2,10.0.0.15,00:00:00:00:00:01,00:00:00:00:00:0e,6,5201,60598,1,54,0.001,1000.0,54000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.14,10.0.0.6,00:00:00:00:00:0d,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.6,10.0.0.14,00:00:00:00:00:05,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.14,10.0.0.7,00:00:00:00:00:0d,00:00:00:00:00:06,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.7,10.0.0.14,00:00:00:00:00:06,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.5,10.0.0.16,00:00:00:00:00:04,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.16,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:04,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.5,10.0.0.14,00:00:00:00:00:04,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.14,10.0.0.5,00:00:00:00:00:0d,00:00:00:00:00:04,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.16,10.0.0.2,00:00:00:00:00:0f,00:00:00:00:00:01,6,59710,5201,1,74,0.001,1000.0,74000.0,1,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.2,10.0.0.16,00:00:00:00:00:01,00:00:00:00:00:0f,6,5201,59710,1,54,0.001,1000.0,54000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.15,10.0.0.11,00:00:00:00:00:0e,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.11,10.0.0.15,00:00:00:00:00:0a,00:00:00:00:00:0e,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.3983,31,0
1773775667.3397,42066486502464,10.0.0.14,10.0.0.4,00:00:00:00:00:0d,00:00:00:00:00:03,1,0,0,7,686,0.1269,55.1693,5406.595,1,0,0,0.3983,31,0
1773775677.3607,42066486502464,10.0.0.4,10.0.0.8,00:00:00:00:00:03,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.8,10.0.0.4,00:00:00:00:00:07,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.6,10.0.0.2,00:00:00:00:00:05,00:00:00:00:00:01,6,52482,5201,1,74,0.001,1000.0,74000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.2,10.0.0.6,00:00:00:00:00:01,00:00:00:00:00:05,6,5201,52482,1,54,0.001,1000.0,54000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.12,10.0.0.4,00:00:00:00:00:0b,00:00:00:00:00:03,1,0,0,2,196,0.0055,361.0799,35385.8292,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.4,10.0.0.12,00:00:00:00:00:03,00:00:00:00:00:0b,1,0,0,2,196,0.0027,741.1741,72635.0578,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.11,10.0.0.16,00:00:00:00:00:0a,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.16,10.0.0.11,00:00:00:00:00:0f,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.11,10.0.0.4,00:00:00:00:00:0a,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.4,10.0.0.11,00:00:00:00:00:03,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.6,10.0.0.10,00:00:00:00:00:05,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.10,10.0.0.6,00:00:00:00:00:09,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.11,10.0.0.14,00:00:00:00:00:0a,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.14,10.0.0.11,00:00:00:00:00:0d,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.15,10.0.0.2,00:00:00:00:00:0e,00:00:00:00:00:01,6,60598,5201,1,74,0.001,1000.0,74000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.2,10.0.0.15,00:00:00:00:00:01,00:00:00:00:00:0e,6,5201,60598,1,54,0.001,1000.0,54000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.14,10.0.0.6,00:00:00:00:00:0d,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.6,10.0.0.14,00:00:00:00:00:05,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.14,10.0.0.7,00:00:00:00:00:0d,00:00:00:00:00:06,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.7,10.0.0.14,00:00:00:00:00:06,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.5,10.0.0.16,00:00:00:00:00:04,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,2,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.16,10.0.0.5,00:00:00:00:00:0f,00:00:00:00:00:04,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.5,10.0.0.14,00:00:00:00:00:04,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,2,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.14,10.0.0.5,00:00:00:00:00:0d,00:00:00:00:00:04,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.10,10.0.0.5,00:00:00:00:00:09,00:00:00:00:00:04,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.5,10.0.0.10,00:00:00:00:00:04,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,2,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.12,10.0.0.2,00:00:00:00:00:0b,00:00:00:00:00:01,6,51750,5201,1,74,0.001,1000.0,74000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.2,10.0.0.12,00:00:00:00:00:01,00:00:00:00:00:0b,6,5201,51750,1,54,0.001,1000.0,54000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.16,10.0.0.6,00:00:00:00:00:0f,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.6,10.0.0.16,00:00:00:00:00:05,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.15,10.0.0.3,00:00:00:00:00:0e,00:00:00:00:00:02,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.3,10.0.0.15,00:00:00:00:00:02,00:00:00:00:00:0e,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.8,10.0.0.10,00:00:00:00:00:07,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.4,10.0.0.14,00:00:00:00:00:03,00:00:00:00:00:0d,1,0,0,7,686,0.1704,41.0714,4024.996,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.5,10.0.0.7,00:00:00:00:00:04,00:00:00:00:00:06,1,0,0,3,294,0.0228,131.4376,12880.881,2,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.10,10.0.0.8,00:00:00:00:00:09,00:00:00:00:00:07,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.7,10.0.0.5,00:00:00:00:00:06,00:00:00:00:00:04,1,0,0,4,392,0.009,444.5355,43564.4834,0,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.5,10.0.0.13,00:00:00:00:00:04,00:00:00:00:00:0c,1,0,0,4,392,0.0605,66.0929,6477.1027,2,0,0,0.7983,32,0
1773775677.3607,42066486502464,10.0.0.13,10.0.0.5,00:00:00:00:00:0c,00:00:00:00:00:04,1,0,0,5,490,0.026,192.6432,18879.03,0,0,0,0.7983,32,0
1773775687.4162,42066486502464,10.0.0.11,10.0.0.16,00:00:00:00:00:0a,00:00:00:00:00:0f,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.16,10.0.0.11,00:00:00:00:00:0f,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.11,10.0.0.4,00:00:00:00:00:0a,00:00:00:00:00:03,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.4,10.0.0.11,00:00:00:00:00:03,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.6,10.0.0.10,00:00:00:00:00:05,00:00:00:00:00:09,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.10,10.0.0.6,00:00:00:00:00:09,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.11,10.0.0.14,00:00:00:00:00:0a,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,1,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.14,10.0.0.11,00:00:00:00:00:0d,00:00:00:00:00:0a,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.15,10.0.0.2,00:00:00:00:00:0e,00:00:00:00:00:01,6,60598,5201,1,74,0.001,1000.0,74000.0,2,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.2,10.0.0.15,00:00:00:00:00:01,00:00:00:00:00:0e,6,5201,60598,1,54,0.001,1000.0,54000.0,0,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.14,10.0.0.6,00:00:00:00:00:0d,00:00:00:00:00:05,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.6,10.0.0.14,00:00:00:00:00:05,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.14,10.0.0.7,00:00:00:00:00:0d,00:00:00:00:00:06,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7956,34,0
1773775687.4162,42066486502464,10.0.0.7,10.0.0.14,00:00:00:00:00:06,00:00:00:00:00:0d,1,0,0,1,98,0.001,1000.0,98000.0,0,0,0,0.7956,34,0
